route,event_label,tire_name,width_mm,tire_class,road_mi,cat1_mi,cat2_mi,cat3_mi,above_mi,total_mi,label
Routes/MidSouth 100/MidSouth 100 segments.csv,MidSouth 100,Maxxis Aspen ST 170 29 x 2.25,57.1,mtb,18.703,55.302,31.421,0.890,0.000,106.317,Low
Routes/MidSouth 100/MidSouth 100 segments.csv,MidSouth 100,Schwalbe Rick XC Pro Speed 29 x 2.25,57.1,mtb,18.703,55.302,31.421,0.890,0.000,106.317,Low
Routes/MidSouth 100/MidSouth 100 segments.csv,MidSouth 100,Schwalbe Thunder Burt SG 29 x 2.25,57.1,mtb,18.703,55.302,31.421,0.890,0.000,106.317,Low
Routes/MidSouth 100/MidSouth 100 segments.csv,MidSouth 100,Scwhalbe Thunder Burt SG 29 x 2.25,57.1,mtb,18.703,55.302,31.421,0.890,0.000,106.317,Low
Routes/MidSouth 100/MidSouth 100 segments.csv,MidSouth 100,Vittoria Peyote XC Race 29 x 2.25,57.1,mtb,18.703,55.302,31.421,0.890,0.000,106.317,Low
Routes/MidSouth 100/MidSouth 100 segments.csv,MidSouth 100,Schwalbe G-One Speed PRO 29 x 2.35,59.7,mtb,18.703,55.302,31.421,0.890,0.000,106.317,Low
Routes/MidSouth 100/MidSouth 100 segments.csv,MidSouth 100,Specialized Air Trak Flex Lite 29 x 2.35,59.7,mtb,18.703,55.302,31.421,0.890,0.000,106.317,Low
Routes/MidSouth 100/MidSouth 100 segments.csv,MidSouth 100,Conti Dubnital Rapid Race 29 x 2.4,61.0,mtb,18.703,55.302,31.421,0.890,0.000,106.317,Low
Routes/MidSouth 100/MidSouth 100 segments.csv,MidSouth 100,Maxxis Aspen 29 x 2.4,61.0,mtb,18.703,55.302,31.421,0.890,0.000,106.317,Low
Routes/MidSouth 100/MidSouth 100 segments.csv,MidSouth 100,Pirelli Scorpion XC RC Team 29 x 2.4,61.0,mtb,18.703,55.302,31.421,0.890,0.000,106.317,Low
Routes/MidSouth 100/MidSouth 100 segments.csv,MidSouth 100,Schwalbe Rick XC Pro Speed 29 x 2.4,61.0,mtb,18.703,55.302,31.421,0.890,0.000,106.317,Low
Routes/MidSouth 100/MidSouth 100 segments.csv,MidSouth 100,VIttoria Barzo XC Race 29 x 2.4,61.0,mtb,18.703,55.302,31.421,0.890,0.000,106.317,Low
Routes/MidSouth 100/MidSouth 100 segments.csv,MidSouth 100,Vittoria Mezcal XC Race 29 x 2.4,61.0,mtb,18.703,55.302,31.421,0.890,0.000,106.317,Low
Routes/MidSouth 100/MidSouth 100 segments.csv,MidSouth 100,Vittoria Peyote XC Race 29 x 2.4,61.0,mtb,18.703,55.302,31.421,0.890,0.000,106.317,Low
Routes/MidSouth 100/MidSouth 100 segments.csv,MidSouth 100,Vittoria Terreno XC Race 29 x 2.4,61.0,mtb,18.703,55.302,31.421,0.890,0.000,106.317,Low
Unbound 200,Unbound 200,Pirelli Scorpion XC RH 29 x 2.4 - Race,0.0,mtb,14.24,0.00,0.00,184.50,3.50,202.24,Low
Unbound 200,Unbound 200,Vittoria Corsa PRO Control 700 x 34,34.0,road,14.24,0.00,0.00,184.50,3.50,202.24,High
Unbound 200,Unbound 200,Hutchinson Caracal Race 700 x 40,40.0,gravel,14.24,0.00,0.00,184.50,3.50,202.24,High
Unbound 200,Unbound 200,Schwalbe PRO ONE ALLROAD 700 x 40,40.0,gravel,14.24,0.00,0.00,184.50,3.50,202.24,High
Unbound 200,Unbound 200,Vittoria Corsa PRO Control 700 x 42,42.0,gravel,14.24,0.00,0.00,184.50,3.50,202.24,High
Unbound 200,Unbound 200,Conti Terra Speed 700 x 45,45.0,gravel,14.24,0.00,0.00,184.50,3.50,202.24,Medium
Unbound 200,Unbound 200,Hutchinson Caracal Race 700 x 45,45.0,gravel,14.24,0.00,0.00,184.50,3.50,202.24,High
Unbound 200,Unbound 200,Maxxis Rambler HYPR-X 700 x 45,45.0,gravel,14.24,0.00,0.00,184.50,3.50,202.24,High
Unbound 200,Unbound 200,Maxxis Reaver HYPR-X 700 x 45,45.0,gravel,14.24,0.00,0.00,184.50,3.50,202.24,High
Unbound 200,Unbound 200,Schwalbe G ONE RS PRO 700 x 45,45.0,gravel,14.24,0.00,0.00,184.50,3.50,202.24,High
Unbound 200,Unbound 200,Schwalbe G ONE RX PRO 700 x 45,45.0,gravel,14.24,0.00,0.00,184.50,3.50,202.24,High
Unbound 200,Unbound 200,Specialized Pathfinder TLR 700 x 45,45.0,gravel,14.24,0.00,0.00,184.50,3.50,202.24,High
Unbound 200,Unbound 200,Vittoria Terreno Pro T30 700 x 45,45.0,gravel,14.24,0.00,0.00,184.50,3.50,202.24,High
Unbound 200,Unbound 200,Enve Hex Race 700 x 48,48.0,gravel,14.24,0.00,0.00,184.50,3.50,202.24,Medium
Unbound 200,Unbound 200,Rene Herse Oracle Ridge Standard 700 x 48,48.0,gravel,14.24,0.00,0.00,184.50,3.50,202.24,Medium
Unbound 200,Unbound 200,Tufo Gravel Thundero 700 x 48,48.0,gravel,14.24,0.00,0.00,184.50,3.50,202.24,Medium
Unbound 200,Unbound 200,Conti Terra Hardpack 700 x 50,50.0,gravel,14.24,0.00,0.00,184.50,3.50,202.24,Medium
Unbound 200,Unbound 200,Schwalbe G ONE RX PRO 700 x 50,50.0,gravel,14.24,0.00,0.00,184.50,3.50,202.24,Medium
Unbound 200,Unbound 200,Specialized Tracer TLR 700 x 50,50.0,gravel,14.24,0.00,0.00,184.50,3.50,202.24,Medium
Unbound 200,Unbound 200,Conti Race King Pure Grip 29 x 2.0,50.8,mtb,14.24,0.00,0.00,184.50,3.50,202.24,Low
